travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.55,3,AV,0,0,0,118,-6.55,"0,0,0"
5.633333333333334,5,AV,2,0,0,50,-5.633333333333334,"0,0,0"
5.483333333333333,7,AV,0,0,0,80,-5.483333333333333,"0,0,0"
6.983333333333333,9,AV,2,1,1,64,-6.983333333333333,"0,0,0"
9.016666666666667,11,AV,2,1,1,113,-9.016666666666667,"0,0,0"
9.433333333333334,13,AV,2,0,1,123,-9.433333333333334,"0,0,0"
9.883333333333333,15,AV,1,1,0,64,-9.883333333333333,"0,0,0"
7.966666666666667,17,AV,2,1,0,61,-7.966666666666667,"0,0,0"
11.65,19,AV,1,1,0,88,-11.65,"0,0,0"
6.583333333333333,21,AV,1,0,0,69,-6.583333333333333,"0,0,0"
11.633333333333333,23,AV,1,1,0,85,-11.633333333333333,"0,0,0"
8.133333333333333,25,AV,2,1,1,79,-8.133333333333333,"0,0,0"
9.883333333333333,27,AV,0,0,1,100,-9.883333333333333,"0,0,0"
12.766666666666667,29,AV,1,1,0,102,-12.766666666666667,"0,0,0"
6.95,31,AV,0,0,1,77,-6.95,"0,0,0"
5.933333333333334,33,AV,0,0,1,65,-5.933333333333334,"0,0,0"
9.466666666666667,35,AV,1,0,1,123,-9.466666666666667,"0,0,0"
5.583333333333333,37,AV,2,0,0,64,-5.583333333333333,"0,0,0"
15.5,39,AV,0,1,1,109,-15.5,"0,0,0"
8.9,41,AV,2,1,0,106,-8.9,"0,0,0"
5.733333333333333,0,Human,0,0,0,99,-5.733333333333333,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
6.183333333333334,1,Human,0,1,0,58,-6.183333333333334,"-3.5405572152129685,-6.476306965105191,-4.0124621502118725"
6.383333333333334,2,Human,0,0,0,112,-6.383333333333334,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
6.566666666666666,4,Human,0,1,0,31,-6.566666666666666,"-3.5405572152129685,-7.301045572084154,-3.5530776877648407"
5.316666666666666,6,Human,0,0,0,93,-5.316666666666666,"-4.10405331733887,-3.596627677133287,-2.965766175687008"
7.383333333333334,8,Human,0,1,0,89,-7.383333333333334,"-3.5405572152129685,-7.684378905417487,-3.5530776877648407"
6.416666666666667,10,Human,0,0,0,116,-6.416666666666667,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
8.7,12,Human,0,1,0,91,-8.7,"-3.5405572152129685,-7.98771223875082,-3.5530776877648407"
5.716666666666667,14,Human,0,0,0,104,-5.716666666666667,"-3.4883999800069203,-3.596627677133287,-3.629279607216273"
14.233333333333333,16,Human,0,1,1,101,-14.233333333333333,"-3.6918131111335817,-6.315849630496574,-3.8158821145345194"
8.666666666666666,18,Human,0,1,0,116,-8.666666666666666,"-3.5405572152129685,-8.304378905417487,-3.5530776877648407"
12.85,20,Human,0,1,1,84,-12.85,"-3.6918131111335817,-6.065849630496574,-3.8158821145345194"
6.7,22,Human,0,0,0,126,-6.7,"-4.307386650672203,-3.596627677133287,-2.965766175687008"
6.016666666666667,24,Human,0,0,0,77,-6.016666666666667,"-4.2240533173388695,-3.596627677133287,-2.965766175687008"
15.5,26,Human,0,1,1,105,-15.5,"-3.6918131111335817,-6.555849630496574,-3.8158821145345194"
8.666666666666666,28,Human,0,1,0,102,-8.666666666666666,"-3.5405572152129685,-7.984378905417487,-3.5530776877648407"
6.033333333333333,30,Human,0,0,0,154,-6.033333333333333,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
11.633333333333333,32,Human,0,1,1,74,-11.633333333333333,"-4.386783822240199,-4.84064537145405,-3.8158821145345194"
5.85,34,Human,0,0,0,108,-5.85,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
12.916666666666666,36,Human,0,1,1,86,-12.916666666666666,"-3.6918131111335817,-6.069182963829907,-3.8158821145345194"
7.6,38,Human,0,1,0,65,-7.6,"-3.5405572152129685,-7.564378905417486,-3.5530776877648407"
8.616666666666667,40,Human,0,1,0,112,-8.616666666666667,"-3.5405572152129685,-8.284378905417487,-3.5530776877648407"
7.2,42,Human,0,0,1,70,-7.2,"-3.253273606058693,-4.855224047862487,-5.6049591758949795"
14.166666666666666,43,Human,0,1,1,96,-14.166666666666666,"-3.6918131111335817,-6.2958496304965745,-3.8158821145345194"
8.75,44,Human,0,1,0,93,-8.75,"-3.5405572152129685,-7.99771223875082,-3.5530776877648407"
9.983333333333333,45,Human,0,0,1,96,-9.983333333333333,"-3.253273606058693,-5.837512571623323,-3.718698969868724"
6.483333333333333,46,Human,0,0,0,116,-6.483333333333333,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
5.966666666666667,47,Human,0,0,0,96,-5.966666666666667,"-4.19405331733887,-3.596627677133287,-2.965766175687008"
10.966666666666667,48,Human,0,0,1,110,-10.966666666666667,"-3.253273606058693,-6.740845904956657,-3.718698969868724"
8.266666666666667,49,Human,0,0,1,92,-8.266666666666667,"-3.253273606058693,-5.53417923828999,-3.718698969868724"
